it,temp,actualQ,bestQ,pAvg,diversification
413000,73.6981,2582.97,3298.16,35.9249,1
414000,73.6829,2696.6,3298.16,37.5,1
415000,73.6676,2725.58,3298.16,32.6154,1
416000,73.6524,2244.87,3298.16,36.8056,1
417000,73.6371,2271.98,3298.16,37.4558,1
418000,73.6218,2646.95,3298.16,38.5827,1
419000,73.6066,2941.97,3298.16,36.1111,1
420000,73.5913,2390,3298.16,34.4203,1
421000,73.5761,2925.12,3298.16,34.9481,1
422000,73.5608,2716.63,3298.16,40.081,1
423000,73.5455,2717.78,3298.16,36.4198,1
424000,73.5303,2543.53,3298.16,35.6902,1
425000,73.515,2605.34,3298.16,38.75,1
426000,73.4998,2462.24,3298.16,38.9831,1
427000,73.4845,2306.09,3298.16,37.3563,1
428000,73.4693,2324.02,3298.16,39.0511,1
429000,73.454,2392.01,3298.16,38.6667,1
430000,73.4387,2385.88,3298.16,40.5229,1
431000,73.4235,2094.61,3298.16,36.2745,1
432000,73.4082,1774.81,3298.16,39.5105,1
433000,73.393,2361.62,3298.16,37.2832,1
434000,73.3777,2544.17,3298.16,40.7143,1
435000,73.3624,2288.82,3298.16,39.2405,1
436000,73.3472,2582.77,3298.16,35.5422,1
437000,73.3319,2386.95,3298.16,32.7815,1
438000,73.3167,2378.62,3298.16,37.013,1
439000,73.3014,2097.77,3298.16,41.8239,1
440000,73.2861,2181.26,3298.16,36.7742,1
441000,73.2709,2364.36,3298.16,36.7647,1
442000,73.2556,2786.93,3298.16,36.0248,1
443000,73.2404,2321.12,3298.16,36.8613,1
444000,73.2251,2240.02,3298.16,38.3562,1
445000,73.2099,2538.76,3298.16,38.7681,1
446000,73.1946,2001.25,3298.16,41.3793,1
447000,73.1793,2044.23,3298.16,39.0845,1
448000,73.1641,2079.39,3298.16,36.7781,1
449000,73.1488,2184.61,3298.16,38.4615,1
450000,73.1336,2260.99,3298.16,38.0952,1
451000,73.1183,2133.04,3298.16,41.5808,1
452000,73.103,2274.57,3298.16,41.0959,1
453000,73.0878,2386.6,3298.16,35.2313,1
454000,73.0725,2255.77,3298.16,34.9206,1
455000,73.0573,2377.47,3298.16,42.2642,1
456000,73.042,2509.71,3298.16,36,1
457000,73.0267,2071.85,3298.16,37.963,1
458000,73.0115,2081.73,3298.16,39.7163,1
459000,72.9962,2305.12,3298.16,38.4615,1
460000,72.981,2662.85,3298.16,36.4865,1
461000,72.9657,2366.93,3298.16,36.8421,1
462000,72.9505,2252.77,3298.16,36.5854,1
463000,72.9352,2449.78,3298.16,36.0656,1
464000,72.9199,2229.12,3298.16,36.5559,1
465000,72.9047,2250.14,3298.16,37.1429,1
466000,72.8894,2802.34,3298.16,37.1015,1
467000,72.8742,2378.94,3298.16,38.924,1
468000,72.8589,2223.69,3298.16,39.8119,1
469000,72.8436,2378.66,3298.16,38.6885,1
470000,72.8284,2461.83,3298.16,37.5375,1
471000,72.8131,2072.04,3298.16,43.5484,1
472000,72.7979,2169.62,3298.16,37.3134,1
473000,72.7826,2850.55,3298.16,37.2372,1
474000,72.7673,2145.09,3298.16,43.5159,1
475000,72.7521,2309.43,3298.16,39.7661,1
476000,72.7368,2431.7,3298.16,39.645,1
477000,72.7216,2733.41,3298.16,40.1786,1
478000,72.7063,2520.37,3298.16,40.6977,1
479000,72.6911,2721.58,3298.16,36.7164,1
480000,72.6758,2476.06,3298.16,38.2838,1
481000,72.6605,2322.47,3298.16,39.4737,1
482000,72.6453,2546.81,3298.16,33.9806,1
483000,72.63,2586.65,3298.16,38.2979,1
484000,72.6148,2565.04,3298.16,38.1271,1
485000,72.5995,2715.15,3298.16,35.3791,1
486000,72.5842,2527.94,3298.16,40.5751,1
487000,72.569,2743,3298.16,37.785,1
488000,72.5537,2380.64,3298.16,40.1198,1
489000,72.5385,2467.13,3298.16,38.0342,1
490000,72.5232,2575.17,3298.16,36.3344,1
491000,72.5079,2147.82,3298.16,38.1381,1
492000,72.4927,2810.33,3298.16,35.1648,1
493000,72.4774,2562.98,3298.16,36.2832,1
494000,72.4622,2823.77,3298.16,42.3948,1
495000,72.4469,2285.91,3298.16,38.8349,1
496000,72.4317,2439.57,3298.16,35.3896,1
497000,72.4164,2420.05,3298.16,38.2353,1
498000,72.4011,2731.77,3298.16,37.218,1
499000,72.3859,2612.99,3298.16,35.5263,1
500000,72.3706,2477.67,3298.16,41.4013,1
501000,72.3554,2122.32,3298.16,41.2879,1
502000,72.3401,2568.74,3298.16,40.4011,1
503000,72.3248,3061.42,3298.16,36.9822,1
504000,72.3096,2706.16,3298.16,35.8663,1
505000,72.2943,2665.05,3298.16,38.5965,1
506000,72.2791,2749.01,3298.16,40.7166,1
507000,72.2638,2236.81,3298.16,38.6228,1
508000,72.2486,2421.46,3298.16,38.3607,1
509000,72.2333,2632.53,3298.16,38.9041,1
510000,72.218,2494.2,3298.16,37.5,1
511000,72.2028,2520.65,3298.16,36.9048,1
512000,72.1875,2552.78,3298.16,35.8757,1
513000,72.1723,2685.55,3298.16,37.0031,1
514000,72.157,2270.41,3298.16,41.1043,1
515000,72.1417,2369.28,3298.16,36.6667,1
516000,72.1265,2692.29,3298.16,38.6581,1
517000,72.1112,2524.99,3298.16,35.7341,1
